unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
FEARP,Administração,,Escola Pública (EP),Primeira,51,48.0,32.5,457.22,33.0,42,28,https://drive.google.com/open?id=1rba7hJhbzET6BICAJ5e6ciPO0lGGshMB
Poli,Engenharia de Computação,,Ampla Concorrência (AC),Primeira,86,63.0,90.83,831.3,33.0,24,19,
IP,Psicologia,,Ampla Concorrência (AC),Primeira,80,61.5,65.0,717.96,36.5,28,28,https://drive.google.com/open?id=1oTV14ksbfPVpa8a_zy_4OAYiF4_nomcD
Poli,Engenharia Civil,,"Pretos, Pardos e Indígenas (PPI)",Primeira,66,56.5,68.33,660.56,36.0,5,5,
Poli,Engenharia de Computação,,Escola Pública (EP),Primeira,71,66.0,61.67,688.52,36.5,34,26,https://drive.google.com/open?id=14C41CRNwz_eE7ZLJMlHiosTM4lN4opHG
Poli,Engenharia Civil,,Ampla Concorrência (AC),Primeira,79,72.5,85.0,817.59,37.5,33,7,
Poli,Engenharia Civil,,Ampla Concorrência (AC),Primeira,75,56.83,75.83,720.0,33.33,365,109,
Poli,Engenharia Naval,,Ampla Concorrência (AC),Primeira,73,70.5,69.17,735.93,41.0,278,30,https://drive.google.com/open?id=1LWDvwEgdhazN2NqeBVf8W2VzUEpIU5Fw
Poli,Engenharia Civil,,"Pretos, Pardos e Indígenas (PPI)",Primeira,40,58.5,20.0,409.81,43.0,84,32,https://drive.google.com/open?id=1PGLr8GPx36kA40RWSl5w_zUANs140G5S
Poli,Engenharia de Computação,,Ampla Concorrência (AC),Primeira,82,64.0,78.33,778.15,34.5,107,67,https://drive.google.com/open?id=1ua-EZ0s4EzO26dGKbvCLWJrlRE21GE0-
Poli,Engenharia Civil,,Escola Pública (EP),Primeira,57,59.0,39.0,537.0,31.0,229,70,https://drive.google.com/open?id=106FWeNTIYn3qdRiv83aUhS3kvUTqaU_A
Poli,Engenharia de Computação,,Escola Pública (EP),Primeira,71,57.5,90.83,757.41,36.5,8,5,https://drive.google.com/open?id=1y2bdBdPe2niO1Q-j2R4jyZIZgbU4U9Qq
Poli,Engenharia Civil,,Ampla Concorrência (AC),Primeira,80,63.0,70.83,742.41,39.5,244,70,https://drive.google.com/open?id=1HPpmlRbKaaFR8wehpNzUtKOapANsVdiB
Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,80,63.5,69.17,738.52,33.0,268,173,
Poli,Engenharia Elétrica,,Escola Pública (EP),Primeira,65,61.5,49.17,609.63,38.0,106,69,
Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,69,61.0,86.0,745.0,38.0,233,152,
Poli,Engenharia Civil,,Escola Pública (EP),Primeira,71,55.0,39.17,576.85,31.5,153,46,
Poli,Engenharia Civil,,Ampla Concorrência (AC),Primeira,70,55.5,82.5,719.26,31.5,371,111,
FFCLRP,Ciências Biológicas,,Escola Pública (EP),Primeira,65,59.0,59.17,634.63,33.5,1,1,
Poli,Engenharia Civil,,Ampla Concorrência (AC),Primeira,82,73.83,62.5,758.15,43.33,167,50,https://drive.google.com/open?id=1l3aIhXbr5Km46kEQt3kQ51z_iH8k9I7s
Poli,Engenharia de Computação,,Escola Pública (EP),Primeira,75,61.5,74.17,730.0,34.5,19,16,https://drive.google.com/open?id=1gpqDuW-Uiy4wisUv92ZUAeaULLy8o0r4
Poli,Engenharia de Produção,,Ampla Concorrência (AC),Primeira,79,77.0,76.67,804.81,41.0,52,14,https://drive.google.com/open?id=1XaazgicnmussJ60PImrmkWV0p25_sAQb
FEARP,Administração,,Escola Pública (EP),Primeira,50,49.5,32.5,458.52,28.5,41,26,
EACH,Biotecnologia,,Ampla Concorrência (AC),Primeira,69,53.0,60.0,632.22,31.5,25,25,
EACH,Biotecnologia,,Ampla Concorrência (AC),Primeira,64,60.5,53.33,616.48,36.5,28,28,
Poli,Engenharia de Computação,,"Pretos, Pardos e Indígenas (PPI)",Primeira,66,49.0,49.0,571.0,27.0,13,8,https://drive.google.com/open?id=1ZIlA5-S9_u90HWHdW2vXEdV7fHBINmL3
EACH,Biotecnologia,,Ampla Concorrência (AC),Primeira,69,55.17,62.5,647.78,30.67,2222,2222,https://drive.google.com/open?id=1xdkKGfCqlV1fqCVdrR5wxd6yNNR7p_gG
Poli,Engenharia de Materiais ou Metalúrgica,,Ampla Concorrência (AC),Primeira,69,68.5,77.5,742.22,36.0,245,66,
EESC + ICMC,Engenharia de Computação,,Ampla Concorrência (AC),Primeira,78,60.5,85.5,765.56,36.5,8,8,https://drive.google.com/open?id=13FUl4fZ8wV9sGgzS9XYGhf97OY6ewGOt
FEA,Economia Noturno,,Escola Pública (EP),Primeira,62,67.0,45.0,602.96,36.5,31,24,https://drive.google.com/open?id=1agkgRPIWxx4HO1yt8DP8HSvv8UtOq9Rh
Poli,Engenharia Elétrica,,"Pretos, Pardos e Indígenas (PPI)",Primeira,51,71.0,20.0,424.0,27.0,88,61,
EESC / ICMC,Engenharia de Computação,,Ampla Concorrência (AC),Primeira,82,68.5,65.83,751.48,41.0,11,11,
ESALQ,Engenharia Agronômica,,Escola Pública (EP),Primeira,52,54.5,45.83,527.04,34.5,12,12,https://drive.google.com/open?id=1j04MOVqz4hD8XCEPuB6KCCIcUsR1Dao1
FEA,Economia Diurno,2021,Ampla Concorrência (AC),Primeira,74,71.5,73.33,756.85,43.5,13,12,https://drive.google.com/open?id=1wl6js7Ox-OWQ3mUkvyKrWW2XRe_r0sSN
FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,79,75.0,69.17,773.15,43.5,8,7,https://drive.google.com/open?id=1CWA1gBh6ZsvsfTmyXQiB-hHz7Bq7rhHy
IQ,Química Integral (Bach e Lic),2021,Ampla Concorrência (AC),Segunda,61,72.0,46.67,621.48,36.5,28,28,
FEA,Economia Diurno,2021,Ampla Concorrência (AC),Primeira,73,72.5,73.33,756.48,41.5,14,13,
FO,Odontologia,2021,Ampla Concorrência (AC),Primeira,64,62.0,69.17,674.26,38.0,2828,2828,
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,75,55.0,86.67,750.0,28.5,19,19,
EACH,Obstetrícia,2021,Escola Pública (EP),Primeira,49,49.5,45.83,499.26,31.5,2,2,https://drive.google.com/open?id=1l2mudBtqfzxsbN8yTmZPGm7nyHozXp32
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,82,53.5,82.5,757.04,28.5,172,116,https://drive.google.com/open?id=12TDUdZzo45W0nj_KNcgYJQomyUKHa_nc
FEA,Ciências Contábeis,2021,Escola Pública (EP),Primeira,65,65.5,40.0,592.41,43.0,42,16,https://drive.google.com/open?id=1W8f4n1DEUepA8mLtBcTRjxtZp_tplEP5
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,69,64.5,65.83,690.0,40.0,29,29,https://drive.google.com/open?id=16xk5Bx7E2NZzxZLCazAMrs3xCem9KeDS
FEA,Economia Diurno,2021,Ampla Concorrência (AC),Primeira,68,81.0,67.0,744.0,47.0,23,19,https://drive.google.com/open?id=1U_hyGq6Rw43a6c7Yl-3pj1aO6LOn59cj
FOB,Medicina,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,67,66.5,69.17,700.37,42.0,7,7,
FEA,Economia Diurno,2021,Ampla Concorrência (AC),Primeira,66,73.5,70.83,725.56,46.5,36,36,https://drive.google.com/open?id=1vbfN1a8-3fi61E0yKdgQmHYOXATFx4P8
FCFRP,Farmácia Bioquímica,2021,Ampla Concorrência (AC),Primeira,70,74.0,63.33,717.04,42.0,8,8,
FEA,Administração Diurno,2021,Escola Pública (EP),Primeira,63,56.5,63.3,632.78,33.5,18,10,https://drive.google.com/open?id=1Ol-3k7qGmtmUEfbD2r3IyBMz7uVHwbRy
Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,62,62.17,55.83,622.96,38.67,89,40,https://drive.google.com/open?id=10Mh_bxUta2zYENDXPwwGfAT2Kk3ctt1K
FFLCH,História,2021,Escola Pública (EP),Primeira,59,65.5,50.83,606.3,41.0,10,10,
FCFRP,Farmácia (não é mais bioquímica),2021,Escola Pública (EP),Primeira,55,39.0,57.0,525.37,26.0,15,15,https://drive.google.com/open?id=1KHk1DqMxdfQkCxK6SFgH3kmhXspinSh4
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,80,75.5,84.17,828.52,46.0,26,20,https://drive.google.com/open?id=1TKnTyR01_AUx3K2yBvFhC_5FWD01rIa8
FFCLRP,Pedagogia,2021,Escola Pública (EP),Primeira,33,55.0,27.5,397.22,33.0,7,7,https://drive.google.com/open?id=1k3J8Fy8m4ZKCK65Vy16gJkdb2awlnsvG
IB,Ciências Biológicas,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,45,47.5,49.17,488.89,26.5,10,9,https://drive.google.com/open?id=1rMyHoy7wKOn6_MZlx5ksPrJQf-p0HlNV
EEL,Engenharia Química Noturno,2021,Ampla Concorrência (AC),Primeira,66,55.5,54.17,610.0,26.5,42,39,
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,79,65.5,80.83,780.37,33.5,99,11,
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,60,70.0,74.0,704.0,45.0,21,21,https://drive.google.com/open?id=1PbHCwegbwDFVRHqiJfyFXitlwoYShi8Q
IQ,Química Noturno (Bach e Lic),2021,Escola Pública (EP),Primeira,57,64.0,26.67,513.33,41.5,22,22,https://drive.google.com/open?id=1fDCVx_ZgOmweNDIGPTjN4gVz-eBc4t2b
ECA,Jornalismo,2021,Ampla Concorrência (AC),Primeira,65,82.0,76.67,769.63,45.0,3,3,https://drive.google.com/open?id=1PXvrI5eUDrAWUeroaPzRNSZiO8tZbvdd
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,70,59.0,75.0,705.93,38.5,19,19,https://drive.google.com/open?id=1HTp7S1WvttYP3UG_LHRASHONOIpKaLf6
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,77,66.5,74.17,754.07,36.5,121,189,
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,72,58.5,84.17,742.22,34.5,6,6,https://drive.google.com/open?id=1tMHWXruX5m5jTl62WT9j2zRNbAKTtIbj
IO,Oceanografia,2021,Ampla Concorrência (AC),Primeira,68,70.0,49.0,649.0,38.0,5,5,
EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,71,68.0,82.5,764.63,43.0,10,9,
EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,75,66.0,64.17,711.67,39.5,32,31,
EESC,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,43,51.0,23.0,405.0,25.0,6,6,
Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,69,69.0,82.5,760.56,40.0,163,50,https://drive.google.com/open?id=1asX8nHoyHli_3n-OinS_PpzO9NzHsjhi
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,69,55.0,80.0,705.56,31.5,20,20,https://drive.google.com/open?id=1pYl2X8CCtxTvF-YIB3tDxoQbXh5kDmms
Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,79,69.0,75.83,775.37,38.0,119,67,
Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,74,73.5,74.17,766.3,43.0,144,74,
Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,80,71.5,82.5,809.63,38.0,42,10,
EEL,Engenharia Química,2021,Escola Pública (EP),Primeira,58,54.0,35.83,514.26,31.5,22,5,
EEL,Engenharia Química,2021,Escola Pública (EP),Primeira,42,56.0,36.67,464.44,31.5,33,33,
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,51.5,83.33,742.04,26.5,247,162,
IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,68,66.0,59.17,669.07,43.0,2,2,https://drive.google.com/open?id=1J9VfovyImvq2W_9q_0-tMgK2ymNOvZ_0
Poli,Engenharia de Computação,2021,Escola Pública (EP),Primeira,68,51.5,68.33,651.3,32.0,56,35,
Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,70,47.0,68.0,641.0,23.0,68,47,
EESC,Engenharia de Produção,2021,Escola Pública (EP),Primeira,57,66.5,45.0,582.78,34.5,20,17,
FFLCH,Letras (Básico),2021,Escola Pública (EP),Primeira,54,69.5,64.17,645.56,40.0,1,1,
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,82,65.0,81.67,792.59,33.0,5,5,https://drive.google.com/open?id=1EG96vsEpEeA2a6D5ayENkZmp6JrNIV5y
EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Primeira,69,58.0,65.83,668.33,36.5,105,70,
EEL,Engenharia Química ,2021,Escola Pública (EP),Primeira,59,47.5,54.17,557.41,24.5,9,9,
Poli,Engenharia de Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,67,52.0,66.67,643.7,35.0,7,4,
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,74,62.0,69.17,711.3,39.5,33,29,
ESALQ,Engenharia Agronômica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,38,48.0,25.0,384.07,29.5,10,10,https://drive.google.com/open?id=1t1Yzwo9oa9c2j2vy-g7U6D3-GLMW75ws
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,74,50.5,73.33,686.85,24.5,32,32,
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,61.5,86.67,790.19,35.0,78,52,https://drive.google.com/open?id=1Z1PTfURqhvCF2DFfgPfnm6V_zZwKkB0p
EESC,Engenharia de Computação,2021,Escola Pública (EP),Primeira,77,61.0,66.67,710.74,36.0,2,2,https://drive.google.com/open?id=1xefqqB5QOWC31UZtkx1_4e2gWbUTS26S
FEA,Economia Noturno,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,62,43.0,54.17,553.52,21.0,11,11,https://drive.google.com/open?id=1PxPBswiEz-_6ETqEatpFcwOCun2hE2ou
EESC,Engenharia de Produção,2021,Escola Pública (EP),Primeira,63,73.5,55.0,661.67,45.0,6,5,https://drive.google.com/open?id=1ZMCCKIZD__dS7o6RRbBy4B_1PoEVAgv3
Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,83,71.0,90.83,846.85,43.0,13,3,https://drive.google.com/open?id=1oyde-uZTULYk4B23ayG9LEoX9pBHxzYw
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,73,59.0,66.67,689.26,36.0,54,48,
FMVZ,Medicina Veterinária,2021,Escola Pública (EP),Primeira,70,54.0,68.33,667.04,25.0,2,2,
EEL,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,58,51.0,67.0,607.0,27.0,45,42,
FFCLRP,Pedagogia ,2021,Escola Pública (EP),Primeira,63,60.0,39.17,563.89,34.5,1,1,https://drive.google.com/open?id=1kuRP_COPdP8ZGOs1fasoKLQrEdXbvvf9
EE,Enfermagem ,2021,Escola Pública (EP),Primeira,42,54.0,56.67,524.44,30.0,16,16,
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,68,58.0,72.5,686.85,38.0,57,51,
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,61.0,76.67,751.48,38.0,199,128,https://drive.google.com/open?id=1UvkTHNdeIf_O9NKxh1jlhQjWJzyugxi9
Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,76,62.5,79.17,753.7,35.0,188,52,https://drive.google.com/open?id=1PVttWHVjOjkNUQD_yiJGBPnJUiEnM4s-
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,72,62.0,77.5,731.67,34.0,7,7,
FDRP,Direito (integral),2021,Ampla Concorrência (AC),Primeira,84,84.0,74.17,838.33,46.5,3,2,https://drive.google.com/open?id=143Err3nYdnFnGrSbWP7Y6ji1G5kkZ2Bc
Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,64,53.5,49.17,579.26,28.5,149,29,
Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Primeira,71,63.5,70.0,707.96,38.0,447,50,
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,67,62.5,80.83,725.93,38.0,9,9,https://drive.google.com/open?id=1BRmTBvjEVfUMQaM33a4YrVGBLy4iCIcR
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,86,67.5,77.5,801.85,36.5,58,38,https://drive.google.com/open?id=1rJQ0Lr6EAyQK5AAj2eceZx2jSZuH47aO
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,69,60.0,70.83,691.67,31.5,28,28,https://drive.google.com/open?id=10FVMkg87h57i9mbl7xUw5gQwxzMGPKr9
IME,Estatística (Bach),2021,Escola Pública (EP),Primeira,73,67.0,56.67,682.59,36.0,6,5,https://drive.google.com/open?id=1MV8UBlbQy9Ki5ilJwCiHzr2MUyWt_Lws
Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,74,66.5,71.67,734.63,36.5,287,33,https://drive.google.com/open?id=1Uez40Sxafqtd8K4b9zhlM2sGe-nXYtFr
EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,70,71.5,73.33,742.04,38.0,17,16,https://drive.google.com/open?id=1oFMTUrJd1TVnz4I28n-n_v7GtAo1YrOQ
EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Primeira,78,64.5,52.5,678.89,40.0,48,48,
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,74,58.0,68.33,695.19,30.0,25,25,https://drive.google.com/open?id=1I3z7f6ChMUgsa0WuxJhhyrGOG5FYsQTL
Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,53,49.0,53.0,530.0,29.0,244,44,
EEL,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,57,62.0,49.17,581.67,39.5,56,53,https://drive.google.com/open?id=16tifcFxneTS47w7S6bBJbwyp1-1L3ISj
Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,88,69.0,93.33,867.0,35.0,6,3,https://drive.google.com/open?id=1RzhmBGntE3lSB6gDfnogjnkvgntfkLLn
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,83,62.5,66.67,737.96,32.0,212,37,https://drive.google.com/open?id=1zwnqUCVZl6AaxGv9z4MZsJfGugTJ6J_O
Poli,Engenharia Química,2021,Escola Pública (EP),Primeira,71,71.5,81.67,773.52,43.5,5,1,https://drive.google.com/open?id=1ZAZsyxoiEIsZMVkOxGECak-zfS_YLj8f
Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,80,62.0,74.0,750.0,29.0,203,59,https://drive.google.com/open?id=1CaGMdkFTWwM9OHsq1MVyx44wvHDOqOaX
EESC,Engenharia Mecânica,2020,Ampla Concorrência (AC),Segunda,78,51.5,52.5,635.56,27.0,66,64,https://drive.google.com/open?id=1J0mFYqtGxO26__zT1MM2VSEkqKtB1bml
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,84,64.0,90.0,824.44,36.5,29,21,
Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,72,61.5,89.17,768.89,33.0,137,38,
Poli,Engenharia de Materiais ou Metalúrgica,2021,Ampla Concorrência (AC),Primeira,78,64.5,73.33,748.33,34.5,216,55,https://drive.google.com/open?id=1IV7rI0IWGcsc336SxIhEuoER-Ppfb8CO
EESC,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,76,59.0,80.0,744.81,36.5,13,13,
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,71,61.0,55.0,649.0,41.0,13,12,https://drive.google.com/open?id=1lFRCnWtoOuAaWqVnzhOy_GW5uWECerCH
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,73,75.5,65.0,738.7,45.0,264,78,https://drive.google.com/open?id=1xfbL16kcLpC2fHBVugyoYh6G2AR2ygKR
FORP,Odontologia,2021,Ampla Concorrência (AC),Primeira,61,58.0,59.17,616.48,40.0,23,23,
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,74,72.17,70.83,750.74,40.67,201,56,https://drive.google.com/open?id=1qwcrAWjW8lgZXW1j3TFiV2RPxQoy8Of6
Poli,Engenharia Naval,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,68,66.0,45.0,623.0,36.0,9,2,https://drive.google.com/open?id=1w8YueoGX0qpE0lSGyCAYVEYZnRLQLV8y
EESC,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,43,53.0,23.0,421.0,33.0,5,5,https://drive.google.com/open?id=1IdQR6bxQY9mHOg1Z68PP4iCkh9B6gj0U
Poli,Engenharia Ambiental,2021,Escola Pública (EP),Primeira,63,64.0,54.0,627.22,31.0,84,10,
EEL,Engenharia Quimica,2021,Ampla Concorrência (AC),Primeira,67,53.5,57.5,618.15,29.5,38,35,https://drive.google.com/open?id=1sROsEoi21coKrW3l_rKeMa6kIUz6gkc3
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,71,73.0,70.0,739.63,43.5,261,76,https://drive.google.com/open?id=1v8SojHvIZm5M4EE6IWQLRW721wpMdEo4
IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,68,67.0,49.17,639.07,38.5,4,4,
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,70,70.5,88.33,788.7,42.0,8,8,https://drive.google.com/open?id=1JREVoSXHhmL8fkwu0qxL9QrhTtCi_8o0
Poli,Engenharia Naval,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,67,51.5,64.17,633.7,32.0,8,1,https://drive.google.com/open?id=16dRRiTcjCVLm8WpSSqUSltiormzGniTf
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,78,68.0,76.67,771.11,36.5,129,85,
FAU,Arquitetura e Urbanismo,2021,Escola Pública (EP),Primeira,58,69.5,65.83,665.93,36.5,6,6,https://drive.google.com/open?id=1lw9eWjQqeq28MSg0OZvW9_DvFOaS7nPd
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,78,60.5,74.17,737.78,37.0,273,81,
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,74,76.5,70.83,765.19,46.0,14,14,https://drive.google.com/open?id=1G4KNgtvMS6tOPguvFl9DOU_6Op_J8gFz
Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,61,52.0,52.0,574.0,33.0,156,31,
Poli,Engenharia Civil,2021,Escola Pública (EP),Primeira,54,57.0,42.5,531.67,32.0,233,74,https://drive.google.com/open?id=1zXFhQW8_IQnNjkp7o0-czvIWPU3q5fFq
Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,82,68.5,71.67,770.93,36.5,131,67,https://drive.google.com/open?id=1zL7hDdFXfnRQ3Mrhjt0GPhx466UOVnwV
IME,Matemática Aplicada e Computacional (Bach),2021,Ampla Concorrência (AC),Primeira,67,67.0,76.67,727.04,39.5,46,16,https://drive.google.com/open?id=1JIt5D6aMNnVEyLmmenB8uLCmOPKUOyam
Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,81,58.5,70.83,731.11,28.0,304,38,
EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,78,54.0,73.33,713.33,30.0,31,30,https://drive.google.com/open?id=1MHuUMMcxy25XtSglOLJtQk1pYj0M28q2
FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,69,60.0,80.83,725.0,38.0,11,11,
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,78,63.5,100.0,833.89,35.0,23,18,
ICMC,Ciências de Computação,2021,Escola Pública (EP),Primeira,69,57.5,40.83,583.33,33.0,39,29,
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,74,71.5,61.67,717.96,43.5,378,51,
ICMC,Ciências de Computação (São Carlos),2021,Ampla Concorrência (AC),Primeira,79,45.33,96.67,765.93,26.33,13,12,
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,75,65.5,70.0,729.44,36.5,311,41,https://drive.google.com/open?id=1ck9PAr7gCjGGp1FryYw6lxtgALATirQY
EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,73,59.5,70.0,702.0,32.0,41,41,
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,77,62.5,87.5,785.19,33.5,87,56,https://drive.google.com/open?id=1xJF81utTJv9YqfEfJv4qJahOviZo4yTG
IQSC,Química-Integral,2021,Ampla Concorrência (AC),Primeira,62,54.0,50.83,579.07,31.0,5,5,https://drive.google.com/open?id=1GmcetqIMAbV77qGKJAzwQ9qorICnryv1
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,74,61.5,75.0,729.07,40.0,23,19,
EEL,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,71,63.0,60.83,675.74,41.5,15,15,https://drive.google.com/open?id=1V0q5wbkiJvJdKPxCnKNuSsUHqnSUU-cA
Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,86,64.0,77.0,787.0,32.0,83,24,
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,76,71.0,70.0,751.48,41.5,198,25,https://drive.google.com/open?id=1A6HiA6Q9GHjC2mM2MvPhh84s25nbZUi6
Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,82,68.0,74.17,777.59,40.0,4,1,https://drive.google.com/open?id=1gu3ZadJPAqRsOpI_7aQRlV5HxJlkRKte
IQSC,Química,2021,Ampla Concorrência (AC),Primeira,58,54.0,31.67,500.37,28.0,18,18,
IQSC,Química,2021,Ampla Concorrência (AC),Primeira,75,70.5,79.17,776.67,38.0,1,1,
EESC,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,70,66.0,57.5,670.93,39.5,5,5,https://drive.google.com/open?id=1iT2vJJV6KboctqmD4UGnpekr94VnZuA3
IQSC,Química,2021,Escola Pública (EP),Primeira,57,48.5,50.83,542.22,28.5,1,1,
IME,Ciência da Computação,2021,Escola Pública (EP),Primeira,73,68.5,62.5,707.04,39.5,4,4,
IFSC,Física Computacional,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,43,47.5,23.33,395.37,30.0,30,5,
FORP,Odontologia,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,47,46.5,27.5,420.74,27.0,4,4,
EESC,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,83,58.0,62.0,706.0,32.0,28,28,
FZEA,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,66,64.0,62.0,665.0,38.0,5,5,
IQSC,Química,2021,Ampla Concorrência (AC),Primeira,64,48.0,54.17,577.59,31.5,7,7,
IFSC,Ciências físicas e biomoleculares,2021,Ampla Concorrência (AC),Primeira,61,59.5,56.67,613.15,36.5,4,4,
IQ,Química Integral (Bach e Lic),2021,Escola Pública (EP),Primeira,63,69.5,54.17,645.56,42.5,2,2,
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,73,60.0,48.33,631.48,33.0,17,16,
